,sp,chr,loc,scr,ms,mc,ml,orientation
14987,chimp,6,110000000,666.09595,gorilla,6,109000000,same
14990,chimp,7,27000000,1708.6075,human,7,27000000,inversed
14999,chimp,6,46000000,1784.9697,gorilla,6,46000000,inversed
15002,chimp,6,147000000,1490.1583,gorilla,6,146000000,inversed
15009,chimp,3,59000000,1652.7645,gorilla,3,59000000,inversed
15019,chimp,6,71000000,1678.8253,human,6,69000000,inversed
15024,chimp,4,6000000,1560.3224,gorilla,4,7000000,same
15030,chimp,7,10000000,1531.7928,human,7,10000000,inversed
15045,chimp,9,5000000,1888.6925,human,9,8000000,inversed
15052,chimp,22,7000000,1742.1547,human,22,5000000,inversed
15054,chimp,9,103000000,2056.9656,human,9,100000000,inversed
15061,chimp,15,20000000,1605.0024,human,15,16000000,inversed
15064,chimp,X,3000000,1787.5957,gorilla,X,2000000,inversed
15069,chimp,X,43000000,1463.2493,human,X,13000000,same
15072,chimp,4,109000000,1789.7158,human,4,44000000,inversed
15073,chimp,14,41000000,1657.6487,gorilla,14,40000000,inversed
15074,chimp,3,199000000,1426.8612,human,3,194000000,inversed
15080,chimp,15,77000000,1633.4163,gorilla,15,65000000,same
15082,chimp,11,69000000,2127.9253,gorilla,11,68000000,inversed
15085,chimp,9,96000000,1549.126,gorilla,9,103000000,inversed
15092,chimp,X,74000000,1350.825,human,X,65000000,same
15093,chimp,5,16000000,1435.5581,human,5,3000000,same
15094,chimp,18,5000000,272.42477,human,X,52000000,inversed
15095,chimp,14,76000000,1699.4276,gorilla,14,75000000,inversed
15104,chimp,4,77000000,1800.5710000000001,human,4,50000000,same
15106,chimp,15,17000000,2007.8271,human,15,13000000,inversed
15123,chimp,5,127000000,1727.2744,gorilla,5,113000000,inversed
15127,chimp,11,96000000,1872.9888,human,11,117000000,inversed
15129,chimp,9,69000000,1750.3237,human,9,88000000,inversed
15135,chimp,3,151000000,1375.7604,gorilla,3,150000000,inversed
15136,chimp,14,89000000,1564.7185,human,14,68000000,inversed
15139,chimp,4,22000000,1593.5278,gorilla,4,21000000,inversed
15149,chimp,5,43000000,1158.2418,gorilla,5,79000000,inversed
15150,chimp,16,9000000,1551.0991,human,16,8000000,inversed
15152,chimp,4,88000000,1316.3567,gorilla,4,114000000,same
15153,chimp,3,2000000,1243.3219,gorilla,3,2000000,inversed
15157,chimp,X,21000000,1401.6387,human,X,42000000,inversed
15169,chimp,3,131000000,1310.4769999999999,gorilla,3,130000000,same
15179,chimp,5,74000000,1547.1051,gorilla,17,58000000,inversed
15182,chimp,X,16000000,1336.4044,human,X,37000000,inversed
15183,chimp,10,113000000,1404.9727,human,10,83000000,inversed
15187,chimp,3,166000000,1151.889,gorilla,3,166000000,inversed
15191,chimp,4,15000000,1425.8079,human,4,14000000,inversed
15195,chimp,5,110000000,1068.0542,gorilla,5,96000000,inversed
15203,chimp,12,2000000,1740.3595,gorilla,12,1000000,inversed
15205,chimp,3,91000000,1610.21,human,3,89000000,inversed
15211,chimp,16,25000000,1499.6266,gorilla,16,26000000,inversed
15234,chimp,2A,110000000,993.4164400000001,human,2,91000000,same
15243,chimp,17,73000000,1602.365,human,17,69000000,inversed
15247,chimp,6,13000000,1518.9589,gorilla,6,14000000,same
15250,chimp,16,12000000,1605.9235,human,16,11000000,inversed
15254,chimp,1,128000000,1855.4016,human,1,124000000,inversed
15262,chimp,17,24000000,1898.5409,gorilla,5,50000000,same
15266,chimp,10,95000000,1683.9788,human,10,101000000,inversed
15279,chimp,X,43000000,321.22574,human,17,58000000,inversed
15282,chimp,5,21000000,1773.2487,gorilla,17,24000000,inversed
15284,chimp,3,133000000,1652.5796,gorilla,3,132000000,inversed
15288,chimp,1,214000000,408.17334,human,1,208000000,inversed
15293,chimp,4,40000000,1352.6564,human,4,38000000,inversed
15295,chimp,22,7000000,263.50986,gorilla,22,3000000,same
15297,chimp,8,118000000,1567.8555,gorilla,8,108000000,same
15299,chimp,4,2000000,1281.4801,human,4,3000000,inversed
15303,chimp,11,9000000,2058.8203,human,11,14000000,inversed
15304,chimp,5,145000000,1545.7964,human,5,156000000,inversed
15306,chimp,2A,84000000,1523.9623,human,2,82000000,inversed
15307,chimp,1,68000000,1436.8544,human,1,70000000,inversed
15314,chimp,5,172000000,1860.806,human,5,146000000,inversed
15316,chimp,3,104000000,1445.8586,gorilla,3,103000000,inversed
15321,chimp,1,223000000,1105.4518,gorilla,1,227000000,inversed
15338,chimp,11,94000000,1675.8348,gorilla,11,126000000,same
15341,chimp,5,16000000,254.20096,gorilla,9,73000000,inversed
15342,chimp,18,5000000,1196.9807,gorilla,18,10000000,same
15357,chimp,2B,49000000,1260.9808,human,2,154000000,inversed
15361,chimp,12,39000000,1651.9565,human,12,51000000,inversed
15365,chimp,2B,114000000,1370.5613,gorilla,2B,115000000,inversed
15366,chimp,17,26000000,1741.6116,human,17,22000000,inversed
15367,chimp,15,2000000,1586.4822,human,15,2000000,inversed
15368,chimp,X,131000000,1880.9908,human,X,122000000,inversed
15376,chimp,16,47000000,1698.0597,human,16,45000000,inversed
15380,chimp,X,166000000,566.5551,human,X,131000000,same
15384,chimp,13,58000000,1724.8987,human,13,56000000,inversed
15386,chimp,X,151000000,1542.1954,gorilla,X,153000000,same
15389,chimp,17,46000000,1558.9920000000006,gorilla,5,30000000,same
15395,chimp,16,70000000,1625.5491,human,16,61000000,inversed
15401,chimp,17,11000000,1617.307,gorilla,5,38000000,inversed
15402,chimp,2B,123000000,1489.0641,human,2,227000000,inversed
15403,chimp,X,106000000,1521.8853,human,X,87000000,inversed
15404,chimp,6,71000000,283.4628,human,X,51000000,same
15409,chimp,16,27000000,1659.905,gorilla,16,24000000,same
15413,chimp,1,24000000,1287.03,human,1,23000000,inversed
15416,chimp,9,70000000,1811.0693,human,9,89000000,inversed
15422,chimp,3,148000000,1481.5874,gorilla,3,147000000,inversed
15439,chimp,4,91000000,1567.0452,gorilla,4,111000000,same
15440,chimp,X,38000000,1134.8445,human,X,18000000,inversed
15452,chimp,8,11000000,1840.6119,gorilla,8,11000000,inversed
15464,chimp,8,26000000,1670.6506,human,8,33000000,inversed
15474,chimp,1,13000000,1858.7819,human,1,12000000,inversed
15477,chimp,5,109000000,917.298,gorilla,5,95000000,inversed
15479,chimp,9,47000000,1849.8815,human,9,45000000,inversed
15484,chimp,3,88000000,1161.7809,human,3,86000000,inversed
15485,chimp,13,23000000,1091.7072,gorilla,13,23000000,inversed
15487,chimp,20,11000000,1686.1459,gorilla,20,15000000,same
15488,chimp,21,27000000,1361.5834,gorilla,21,29000000,inversed
15494,chimp,12,15000000,1571.1418,gorilla,12,17000000,same
15498,chimp,6,97000000,1452.4884,gorilla,6,96000000,inversed
15502,chimp,20,46000000,1436.0713,human,20,42000000,inversed
15513,chimp,12,42000000,1081.3185,gorilla,12,55000000,inversed
15516,chimp,2B,32000000,1715.2229,gorilla,2B,32000000,inversed
15523,chimp,12,75000000,1583.2241,human,12,103000000,inversed
15529,chimp,21,10000000,1321.3431,human,21,10000000,inversed
15533,chimp,12,22000000,1226.9863,human,5,46000000,same
15535,chimp,1,131000000,1086.493,gorilla,1,134000000,inversed
15539,chimp,7,147000000,1353.2488,human,7,140000000,inversed
15541,chimp,13,14000000,1782.1929,human,13,13000000,inversed
15543,chimp,20,26000000,1175.6055,gorilla,20,0,same
15547,chimp,8,73000000,1793.469,human,8,71000000,inversed
15560,chimp,5,38000000,1666.5955,human,5,85000000,inversed
15564,chimp,1,4000000,1848.1014,human,1,4000000,inversed
15570,chimp,1,46000000,1587.5442,human,1,30000000,inversed
15572,chimp,9,12000000,1904.717,human,9,15000000,inversed
15573,chimp,8,101000000,1710.7908,gorilla,8,125000000,same
15575,chimp,1,71000000,2032.6016,human,1,72000000,inversed
15580,chimp,9,25000000,1701.7972,human,9,28000000,inversed
15582,chimp,8,136000000,1413.9097,gorilla,8,90000000,same
15603,chimp,8,44000000,1175.9087,human,8,42000000,inversed
15610,chimp,10,4000000,1344.851,gorilla,10,3000000,inversed
15614,chimp,2B,50000000,1946.5264,human,2,155000000,inversed
15618,chimp,20,24000000,319.04233,human,X,66000000,inversed
15619,chimp,12,111000000,1853.2986,human,12,75000000,inversed
15620,chimp,7,94000000,1297.8086,gorilla,7,91000000,inversed
15621,chimp,X,128000000,1864.8196,human,X,119000000,inversed
15629,chimp,1,164000000,1381.1055,human,1,175000000,inversed
15630,chimp,7,112000000,1444.2032,gorilla,7,109000000,inversed
15639,chimp,7,125000000,1705.9982,gorilla,7,122000000,inversed
15640,chimp,X,148000000,2015.4642,gorilla,X,149000000,same
15645,chimp,13,76000000,1738.5936,gorilla,13,76000000,inversed
15650,chimp,16,69000000,1587.2893,gorilla,16,71000000,inversed
15653,chimp,19,8000000,297.8699299999999,human,17,75000000,same
15656,chimp,1,153000000,1741.152,human,1,165000000,inversed
15661,chimp,20,13000000,412.01657,human,20,13000000,inversed
15662,chimp,12,126000000,1934.6594,human,12,90000000,inversed
15667,chimp,3,77000000,612.44073,gorilla,8,12000000,same
15673,chimp,2B,67000000,1399.0906,human,2,172000000,inversed
15678,chimp,13,89000000,1658.3379,gorilla,13,89000000,inversed
15682,chimp,3,22000000,1447.3408,gorilla,3,22000000,inversed
15693,chimp,17,4000000,1680.5142,human,17,3000000,same
15698,chimp,2B,98000000,1611.8894,human,2,202000000,inversed
15703,chimp,3,88000000,267.75485,human,4,74000000,same
15721,chimp,12,88000000,1509.0773,gorilla,12,129000000,same
15728,chimp,3,15000000,1751.6798,gorilla,3,15000000,inversed
15730,chimp,2A,55000000,1858.0027,human,2,17000000,inversed
15732,chimp,22,17000000,1223.0225,gorilla,22,18000000,same
15734,chimp,11,25000000,1779.6735,human,11,30000000,inversed
15735,chimp,8,11000000,251.1483,human,7,59000000,same
15739,chimp,20,1000000,1474.2526,human,20,24000000,inversed
15741,chimp,4,172000000,1306.6902,gorilla,4,181000000,inversed
15746,chimp,18,47000000,1290.4729,gorilla,18,72000000,same
15756,chimp,X,92000000,1983.1689999999999,human,X,102000000,inversed
15760,chimp,11,0,1091.9003,gorilla,1,0,inversed
15779,chimp,10,73000000,2144.0170000000007,human,10,68000000,inversed
15784,chimp,18,27000000,1651.6382,gorilla,18,30000000,inversed
15796,chimp,2A,35000000,1169.3477,gorilla,2A,39000000,same
15797,chimp,4,145000000,1844.5629999999999,gorilla,4,154000000,inversed
15800,chimp,18,70000000,1712.2163,gorilla,18,49000000,same
15807,chimp,2A,62000000,1416.6681,human,2,60000000,inversed
15808,chimp,22,20000000,836.9228,gorilla,22,15000000,same
15811,chimp,11,12000000,1551.499,human,11,17000000,inversed
15842,chimp,3,40000000,1657.2406,gorilla,3,40000000,inversed
15850,chimp,3,77000000,1388.3772,human,3,75000000,inversed
15853,chimp,6,68000000,1551.2637,gorilla,6,68000000,inversed
15855,chimp,6,169000000,1737.285,human,6,166000000,inversed
15864,chimp,19,8000000,1844.4407,gorilla,19,7000000,inversed
15876,chimp,10,26000000,1341.1288,human,10,36000000,inversed
15877,chimp,11,113000000,854.9083,human,11,97000000,inversed
15885,chimp,19,44000000,1651.1375,gorilla,19,28000000,same
15887,chimp,4,59000000,1786.8223,gorilla,4,80000000,same
15888,chimp,5,92000000,1622.0363,human,5,128000000,inversed
15889,chimp,15,39000000,1607.884,gorilla,15,40000000,inversed
15890,chimp,2A,60000000,2145.6597,gorilla,2A,14000000,same
15898,chimp,4,110000000,1526.8866,human,4,45000000,inversed
15901,chimp,3,180000000,1334.0916,gorilla,3,180000000,inversed
15902,chimp,14,58000000,1470.6588,gorilla,14,57000000,inversed
15903,chimp,10,71000000,332.9537,human,10,64000000,same
15914,chimp,19,13000000,1590.8477,human,19,12000000,inversed
15920,chimp,8,44000000,1029.3177,human,5,46000000,same
15921,chimp,11,70000000,1044.0154,gorilla,11,69000000,inversed
15923,chimp,15,59000000,1765.0204,gorilla,15,59000000,same
15925,chimp,19,24000000,319.87183,human,19,19000000,inversed
15926,chimp,18,12000000,1196.5953,gorilla,18,3000000,same
15930,chimp,4,127000000,1890.0236,human,4,123000000,inversed
15943,chimp,10,11000000,1425.2189,gorilla,10,11000000,inversed
15944,chimp,11,124000000,1311.0803,human,11,108000000,inversed
15952,chimp,2B,5000000,1785.9087,gorilla,2B,5000000,inversed
15954,chimp,17,76000000,1596.1461,human,17,55000000,inversed
15959,chimp,6,16000000,1310.5348,gorilla,6,11000000,same
15963,chimp,12,69000000,1558.4451,human,12,97000000,inversed
15967,chimp,2B,19000000,1637.3682,gorilla,2B,19000000,inversed
15971,chimp,17,21000000,1823.4858,human,17,30000000,same
15974,chimp,16,17000000,1437.7299,gorilla,16,17000000,inversed
15980,chimp,16,20000000,1452.8242,human,16,18000000,inversed
15984,chimp,7,40000000,1725.51,gorilla,7,43000000,same
15986,chimp,12,7000000,1662.1624,human,12,6000000,inversed
15987,chimp,3,94000000,1811.1045,human,3,115000000,inversed
15998,chimp,16,77000000,672.1804,gorilla,16,79000000,same
16007,chimp,6,21000000,1028.2826,gorilla,6,6000000,same
16022,chimp,10,116000000,1170.2535,human,10,86000000,inversed
16035,chimp,5,115000000,1549.9303,gorilla,5,101000000,inversed
16046,chimp,3,163000000,704.1698,gorilla,3,163000000,inversed
16048,chimp,4,10000000,1723.0758,human,4,9000000,inversed
16055,chimp,3,154000000,1171.103,gorilla,3,154000000,inversed
16057,chimp,4,27000000,1592.1189,human,4,25000000,inversed
16066,chimp,5,122000000,1761.7587,gorilla,5,108000000,inversed
16093,chimp,5,46000000,1865.7479999999998,human,5,58000000,inversed
16096,chimp,10,121000000,1884.5989,human,10,91000000,inversed
16097,chimp,3,7000000,1532.0492,gorilla,3,7000000,inversed
16101,chimp,16,75000000,1529.3538,human,16,72000000,inversed
16103,chimp,7,139000000,1376.771,human,7,132000000,inversed
16104,chimp,X,154000000,649.12427,gorilla,X,29000000,same
16106,chimp,17,43000000,1960.5492,gorilla,5,27000000,same
16114,chimp,16,22000000,448.25052,human,16,20000000,same
16115,chimp,X,2000000,1374.7694,gorilla,X,2000000,same
16119,chimp,17,14000000,1514.7446,gorilla,5,40000000,inversed
16120,chimp,2B,126000000,1973.7958,human,2,230000000,inversed
16121,chimp,X,103000000,1938.1406,human,X,84000000,inversed
16126,chimp,2B,111000000,1335.7236,gorilla,2B,112000000,inversed
16128,chimp,15,7000000,1571.3859,gorilla,15,7000000,inversed
16129,chimp,20,38000000,1525.6796,gorilla,20,37000000,inversed
16130,chimp,X,134000000,1849.6161,gorilla,X,134000000,inversed
16133,chimp,7,159000000,1891.8882,human,7,149000000,same
16142,chimp,X,163000000,1551.1003,gorilla,X,86000000,same
16152,chimp,16,42000000,1136.2751,gorilla,16,35000000,inversed
16155,chimp,1,178000000,1771.6969,gorilla,1,182000000,inversed
16156,chimp,3,101000000,1502.2133,human,3,95000000,inversed
16166,chimp,4,191000000,2258.549,human,4,186000000,inversed
16167,chimp,4,72000000,516.323,human,4,55000000,inversed
16173,chimp,9,39000000,1736.421,human,9,3000000,inversed
16181,chimp,5,177000000,1753.8115,human,5,173000000,inversed
16187,chimp,8,58000000,1771.0367,gorilla,8,57000000,inversed
16194,chimp,11,91000000,1720.5005,human,11,127000000,same
16196,chimp,7,207000000,1433.7754,human,7,58000000,same
16199,chimp,X,71000000,1246.7212,human,X,68000000,inversed
16210,chimp,X,46000000,427.85242,human,X,10000000,inversed
16215,chimp,5,24000000,1933.9543,human,5,71000000,inversed
16220,chimp,10,90000000,1145.8259,human,10,97000000,inversed
16233,chimp,5,140000000,1149.7152,human,5,151000000,inversed
16235,chimp,2A,81000000,1595.601,human,2,79000000,inversed
16236,chimp,3,136000000,1825.9606,gorilla,3,135000000,inversed
16240,chimp,1,211000000,1724.6571,human,1,205000000,inversed
16243,chimp,Y,27000000,1607.6102,human,Y,5000000,inversed
16245,chimp,4,45000000,1213.5833,gorilla,4,44000000,inversed
16254,chimp,11,59000000,1059.428,gorilla,11,58000000,same
16257,chimp,2A,29000000,2083.2288,gorilla,2A,45000000,same
16264,chimp,8,90000000,1498.9185,human,8,133000000,inversed
16275,chimp,4,159000000,1566.4536,human,4,154000000,inversed
16277,chimp,5,71000000,1333.4751,gorilla,17,52000000,same
16278,chimp,X,13000000,1612.3093,human,X,43000000,same
16284,chimp,10,38000000,445.25424000000004,gorilla,10,147000000,same
16285,chimp,14,11000000,1747.4436,human,14,10000000,inversed
16289,chimp,X,24000000,1491.0176,gorilla,X,35000000,same
16293,chimp,14,26000000,1570.5486,human,14,25000000,inversed
16296,chimp,2A,49000000,1040.5013,gorilla,2A,25000000,inversed
16297,chimp,11,39000000,1592.5443,human,11,44000000,inversed
16300,chimp,1,92000000,1904.4054,human,1,85000000,inversed
16307,chimp,10,58000000,1606.2692,human,10,55000000,inversed
16311,chimp,1,38000000,1611.424,gorilla,1,27000000,same
16322,chimp,15,47000000,1958.8259,gorilla,15,48000000,inversed
16326,chimp,7,77000000,1811.9133,human,7,72000000,inversed
16345,chimp,1,187000000,1590.6107,gorilla,1,191000000,inversed
16353,chimp,6,117000000,1792.2136,gorilla,6,116000000,inversed
16364,chimp,6,120000000,1704.1348,gorilla,6,119000000,inversed
16368,chimp,13,95000000,2065.1055,human,13,93000000,inversed
16374,chimp,2B,84000000,1821.2833,human,2,189000000,inversed
16376,chimp,21,9000000,1557.0895,human,21,9000000,inversed
16391,chimp,X,71000000,257.94,gorilla,X,57000000,same
16393,chimp,5,13000000,1841.8937,gorilla,17,87000000,same
16394,chimp,14,73000000,1534.0465,gorilla,14,72000000,inversed
16400,chimp,9,93000000,1437.0824,gorilla,9,100000000,inversed
16405,chimp,19,38000000,664.9344,gorilla,19,33000000,inversed
16408,chimp,9,39000000,344.84625,human,6,129000000,same
16424,chimp,4,72000000,609.74316,gorilla,4,66000000,same
16427,chimp,15,12000000,1460.9219,human,15,50000000,inversed
16432,chimp,19,58000000,381.68356,gorilla,14,40000000,same
16433,chimp,Y,27000000,417.43158,human,3,60000000,same
16437,chimp,15,25000000,1876.8678,gorilla,15,26000000,inversed
16438,chimp,X,6000000,1917.5919,human,X,4000000,inversed
16445,chimp,22,2000000,2187.9172,gorilla,22,1000000,inversed
16451,chimp,15,72000000,1903.0872,human,15,67000000,same
16455,chimp,X,46000000,705.94507,gorilla,X,12000000,same
16458,chimp,14,44000000,1578.8904,human,14,43000000,inversed
16461,chimp,6,74000000,1682.7683,human,6,72000000,inversed
16465,chimp,4,3000000,1817.6812,human,4,3000000,same
16495,chimp,10,127000000,1640.7036,gorilla,10,142000000,same
16499,chimp,7,22000000,933.8006,human,7,22000000,inversed
16521,chimp,6,43000000,989.7646,gorilla,6,43000000,inversed
16524,chimp,6,142000000,1506.609,gorilla,6,141000000,inversed
16537,chimp,7,33000000,2082.145,human,7,33000000,inversed
16545,chimp,6,52000000,1654.1235,gorilla,6,52000000,inversed
16552,chimp,6,153000000,1714.2151,human,6,105000000,inversed
16574,chimp,6,65000000,1505.2457,gorilla,6,65000000,inversed
16578,chimp,6,164000000,1560.8109,human,6,162000000,inversed
16590,chimp,19,5000000,1041.2424,gorilla,19,4000000,inversed
16602,chimp,2A,102000000,1566.9324,gorilla,2A,103000000,inversed
16610,chimp,4,54000000,1527.7988,gorilla,4,85000000,same
16612,chimp,15,34000000,1809.9125,gorilla,15,35000000,inversed
16621,chimp,14,55000000,1881.3643,gorilla,14,54000000,inversed
16626,chimp,9,82000000,1975.8433,human,9,80000000,inversed
16628,chimp,8,5000000,1126.2014,gorilla,8,4000000,inversed
16637,chimp,14,62000000,1605.2579,gorilla,14,61000000,inversed
16639,chimp,5,6000000,1304.8687,gorilla,17,80000000,same
16643,chimp,4,63000000,1487.8916,gorilla,4,75000000,same
16656,chimp,11,129000000,1670.6644,human,11,113000000,inversed
16664,chimp,13,84000000,1615.64,gorilla,13,84000000,inversed
16673,chimp,6,30000000,1358.3267,gorilla,6,30000000,inversed
16678,chimp,6,131000000,1666.5479,gorilla,6,130000000,inversed
16679,chimp,7,180000000,1551.4681,human,7,135000000,same
16685,chimp,17,9000000,1273.6569,gorilla,5,34000000,same
16691,chimp,2B,95000000,1814.5994,human,2,199000000,inversed
16695,chimp,3,85000000,1623.5968,human,3,76000000,same
16709,chimp,1,196000000,1742.2727,gorilla,1,200000000,inversed
16714,chimp,14,0,763.1708,human,22,0,same
16719,chimp,6,106000000,1689.0682,gorilla,6,105000000,inversed
16728,chimp,3,18000000,1614.9404,gorilla,3,18000000,inversed
16731,chimp,2A,58000000,2178.7603,human,2,20000000,inversed
16733,chimp,11,28000000,1593.4353,human,11,33000000,inversed
16734,chimp,1,83000000,1501.0283,human,1,44000000,inversed
16737,chimp,5,57000000,1770.0833,human,5,53000000,same
16740,chimp,X,35000000,1921.5607,human,X,21000000,same
16743,chimp,14,37000000,1930.8036,gorilla,14,36000000,inversed
16751,chimp,15,56000000,1909.2926,human,15,55000000,inversed
16755,chimp,10,49000000,1207.1459,human,10,46000000,inversed
16768,chimp,8,81000000,980.75995,gorilla,8,81000000,inversed
16779,chimp,11,48000000,1541.2284,human,11,5000000,same
16780,chimp,2A,38000000,1541.0442,gorilla,2A,36000000,same
16783,chimp,5,60000000,1675.4435,gorilla,17,42000000,same
16784,chimp,4,148000000,1547.7267,human,4,143000000,inversed
16803,chimp,10,81000000,1540.4872,gorilla,10,95000000,inversed
16813,chimp,X,57000000,1301.7025,human,X,54000000,inversed
16814,chimp,5,35000000,1864.951,human,5,82000000,inversed
16820,chimp,3,127000000,1080.3285,gorilla,3,126000000,inversed
16823,chimp,1,200000000,1543.5538,gorilla,1,204000000,inversed
16826,chimp,1,9000000,1318.8762,human,1,8000000,inversed
16829,chimp,14,2000000,1009.9453,human,14,1000000,inversed
16839,chimp,5,151000000,1733.5417,human,5,162000000,inversed
16840,chimp,2A,90000000,1250.8099,gorilla,2A,90000000,inversed
16847,chimp,9,28000000,1401.7128,human,9,31000000,inversed
16850,chimp,5,166000000,1924.7522,human,5,140000000,inversed
16854,chimp,3,110000000,480.53806,gorilla,3,109000000,inversed
16863,chimp,4,180000000,1355.493,human,4,175000000,inversed
16867,chimp,7,216000000,1831.3470000000002,gorilla,7,0,same
16872,chimp,X,60000000,1516.4031,human,X,57000000,inversed
16879,chimp,8,49000000,1683.9902,human,8,47000000,inversed
16887,chimp,10,9000000,1063.8541,gorilla,10,8000000,inversed
16893,chimp,2B,100000000,1514.13,human,2,204000000,inversed
16894,chimp,17,32000000,1057.0536,gorilla,5,57000000,inversed
16895,chimp,7,99000000,1506.918,gorilla,7,97000000,inversed
16896,chimp,X,125000000,1808.2084,human,X,116000000,inversed
16901,chimp,16,53000000,2005.9808,human,16,51000000,inversed
16906,chimp,1,169000000,1688.136,human,1,136000000,inversed
16907,chimp,X,172000000,1043.3877,gorilla,X,3000000,same
16913,chimp,7,128000000,1541.6362,gorilla,7,125000000,inversed
16914,chimp,X,145000000,1274.108,human,X,131000000,same
16921,chimp,16,64000000,1084.5632,gorilla,16,66000000,inversed
16928,chimp,6,65000000,1673.1306,human,6,63000000,same
16936,chimp,16,33000000,1572.6798,gorilla,16,44000000,same
16941,chimp,1,29000000,1115.6099,human,1,35000000,inversed
16943,chimp,5,133000000,2048.8708,gorilla,5,119000000,inversed
16950,chimp,11,82000000,1642.9395,gorilla,11,82000000,inversed
16954,chimp,3,145000000,1845.8054,gorilla,3,144000000,inversed
16957,chimp,4,36000000,1340.8096,human,4,34000000,inversed
16962,chimp,Y,0,1676.74,gorilla,4,50000000,inversed
16982,chimp,13,2000000,1783.431,human,13,1000000,inversed
17008,chimp,10,107000000,996.83075,human,10,113000000,inversed
17013,chimp,3,172000000,1466.6713,gorilla,3,172000000,inversed
17020,chimp,5,104000000,1653.6073,gorilla,5,90000000,inversed
17027,chimp,X,110000000,1634.9224,human,Y,2000000,same
17036,chimp,12,18000000,1736.4786,gorilla,12,13000000,same
17043,chimp,6,30000000,291.3203,gorilla,X,72000000,same
17057,chimp,12,78000000,1672.894,human,12,54000000,inversed
17061,chimp,17,67000000,1616.4961,human,17,63000000,inversed
17074,chimp,13,19000000,1648.4775,gorilla,13,19000000,inversed
17081,chimp,4,136000000,1770.3623,human,4,132000000,inversed
17086,chimp,11,61000000,1522.4469,human,11,60000000,inversed
17090,chimp,2A,11000000,1679.7092,human,2,10000000,inversed
17108,chimp,2A,46000000,1996.5443,human,2,28000000,same
17115,chimp,4,48000000,1745.1868,gorilla,4,91000000,same
17116,chimp,22,33000000,2094.8748,human,22,32000000,inversed
17118,chimp,15,28000000,1261.748,gorilla,15,29000000,inversed
17119,chimp,11,102000000,2011.5111,human,11,86000000,inversed
17120,chimp,10,37000000,1345.8497,human,10,14000000,inversed
17129,chimp,11,56000000,1678.2401,human,11,55000000,inversed
17143,chimp,14,49000000,1516.5332,gorilla,14,48000000,inversed
17144,chimp,3,191000000,1667.5701,gorilla,3,191000000,inversed
17147,chimp,6,79000000,1615.6648,human,6,77000000,inversed
17160,chimp,3,66000000,1035.6094,gorilla,3,66000000,inversed
17172,chimp,7,18000000,1535.8539,human,7,18000000,inversed
17197,chimp,3,51000000,1271.0338,gorilla,3,51000000,inversed
17209,chimp,12,106000000,424.77682000000004,gorilla,12,111000000,same
17212,chimp,2A,24000000,1611.1013,gorilla,2A,50000000,same
17218,chimp,10,62000000,1263.8245,gorilla,10,76000000,inversed
17221,chimp,18,36000000,1752.2145,gorilla,18,39000000,inversed
17223,chimp,4,103000000,1488.4764,human,4,86000000,same
17228,chimp,2A,73000000,2170.6501,human,2,71000000,inversed
17229,chimp,8,37000000,1146.4696,gorilla,8,23000000,same
17230,chimp,19,57000000,1614.6062,human,19,53000000,inversed
17233,chimp,4,154000000,1519.9396,gorilla,4,163000000,inversed
17235,chimp,7,5000000,1198.4952,gorilla,7,6000000,same
17236,chimp,9,109000000,276.9832,gorilla,9,117000000,same
17237,chimp,18,61000000,1560.7562,gorilla,18,58000000,same
17242,chimp,4,163000000,1638.6989999999994,human,4,158000000,inversed
17243,chimp,16,1000000,310.39966,human,10,128000000,same
17247,chimp,X,29000000,1563.5122,gorilla,X,29000000,same
17250,chimp,18,56000000,1398.7405,gorilla,18,63000000,same
17256,chimp,11,34000000,2074.4758,human,11,39000000,inversed
17265,chimp,10,55000000,1452.7623,human,10,52000000,inversed
17267,chimp,9,61000000,1696.0878,gorilla,9,73000000,same
17268,chimp,1,35000000,1681.0625,gorilla,1,30000000,same
17277,chimp,19,37000000,1203.326,gorilla,19,35000000,same
17306,chimp,12,99000000,1715.4937,gorilla,12,118000000,same
17316,chimp,13,98000000,1303.0021,gorilla,13,12000000,inversed
17321,chimp,3,33000000,1648.0255,gorilla,3,33000000,inversed
17324,chimp,2B,89000000,1776.2051,gorilla,2B,89000000,inversed
17325,chimp,21,4000000,1583.7020000000002,human,21,4000000,inversed
17349,chimp,1,142000000,1437.9288,human,1,154000000,inversed
17350,chimp,7,134000000,1644.7522,human,7,127000000,inversed
17351,chimp,X,159000000,1796.1049,gorilla,X,105000000,same
17355,chimp,13,67000000,1235.576,human,13,65000000,inversed
17361,chimp,2B,76000000,1747.6456,human,2,181000000,inversed
17369,chimp,17,19000000,1347.8470000000002,gorilla,5,41000000,inversed
17370,chimp,6,79000000,252.83088999999998,human,X,67000000,same
17375,chimp,20,35000000,1426.9247,human,20,31000000,inversed
17376,chimp,X,139000000,1819.1194,human,X,136000000,inversed
17377,chimp,7,85000000,1442.0839,gorilla,7,82000000,inversed
17381,chimp,1,122000000,1669.1384,gorilla,1,114000000,same
17382,chimp,2B,41000000,1647.3762,human,2,146000000,inversed
17384,chimp,16,18000000,740.84033,human,16,16000000,same
17386,chimp,12,31000000,1375.9355,human,12,44000000,inversed
17391,chimp,20,62000000,1828.904,gorilla,20,61000000,same
17393,chimp,17,79000000,1345.1149,human,17,76000000,same
